SaleID,CustomerID,WineDesignation,Quantity,SaleAmount,SaleDate
12452,3944,Carodorum Tinta de Toro Crianza,2,422.58,2024-04-05
12453,3332,Old Vine Estate,4,482.88,2022-08-11
12454,1109,A,2,344.5,2023-04-19
12455,2656,Vintage Collection Selection,4,512.36,2022-11-27
12456,2299,Estate Reserve,3,629.64,2022-08-03
12457,1836,Cellar Reserve Selection,5,385.79,2022-11-23
12458,2577,Megandina,4,407.99,2023-06-04
12459,2789,Private Reserve Selection,5,334.69,2022-07-18
12460,2753,Classic Reserve Cuvée,3,397.86,2024-02-24
12461,1889,Casa de Santar Reserva,3,370.69,2023-07-04
12462,2355,Premium Blend Reserve,1,421.37,2023-10-09
12463,352,Heritage Collection Estate,3,500.54,2024-01-07
12464,929,Heritage Collection Cuvée,5,401.62,2024-05-19
12465,649,Private Reserve Estate,4,635.91,2023-09-18
12466,4149,Single Vineyard Reserve,2,660.14,2024-01-10
12467,1773,Vintage Collection,2,568.05,2024-05-14
12468,1224,Château Selection,5,376.85,2022-12-08
12469,1119,Prestige Collection,3,477.48,2024-01-27
12470,4747,Grand Reserve Reserve,1,464.14,2022-12-19
12471,602,Single Vineyard Cuvée,3,606.9,2023-09-19
12472,4144,Reserve Selection,5,519.58,2023-02-21
12473,224,Icon Wine,1,474.81,2022-10-14
12474,3120,Toro de Piedra Reserva,1,408.79,2022-10-17
12475,1494,Estate Reserve,5,277.2,2023-03-01
12476,239,Master Selection Selection,5,446.74,2023-05-04
12477,1772,Signature Series Selection,2,619.24,2024-04-17
12478,2369,Barrel Selection Estate,4,300.91,2023-11-12
12479,2080,Barrel Selection Estate,2,611.92,2024-05-11
12480,2709,Estate Reserve Estate,2,357.48,2023-05-10
12481,3279,Master Selection Reserve,1,599.01,2024-02-10
12482,2043,Artisan Series Cuvée,1,416.7,2024-04-26
12483,1683,Limited Edition Reserve,2,543.65,2023-11-27
12484,4150,Grand Cru Estate,1,467.98,2022-09-05
12485,992,The Autograph,2,336.78,2023-05-09
12486,4730,Old Vine,2,588.46,2022-07-20
12487,569,Artisan Series,2,526.39,2024-03-08
12488,2618,Single Vineyard,1,574.28,2023-06-28
12489,430,Signature Series Selection,3,391.61,2023-02-11
12490,1680,Family Estate,4,339.64,2023-03-23
12491,3134,Limited Edition Cuvée,1,602.06,2023-12-26
12492,453,Estate Reserve Reserve,3,375.04,2022-10-01
12493,758,Fugue de Nenin Barrel Sample,2,368.01,2024-02-20
12494,2340,Founders Reserve Cuvée,5,700.72,2024-05-08
12495,352,Reserve Selection Reserve,4,279.78,2024-03-25
12496,1805,Château Selection Estate,2,537.57,2022-07-29
12497,2612,Icon Wine Reserve,5,692.97,2023-11-12
12498,2694,Old Vine Reserve,4,360.95,2023-07-28
12499,4265,Special Cuvée Cuvée,4,694.7,2023-09-06
12500,3825,I Quadretti,1,344.05,2022-11-12
12501,2226,Private Reserve Selection,3,591.18,2022-11-22
12502,1563,Château Selection Reserve,4,482.36,2023-06-25
12503,3971,Grand Reserve Selection,4,371.46,2023-07-27
12504,1681,Rosa Rosae Brut Cuvèe Rosé,3,358.71,2023-12-01
12505,123,Lago di Caldaro Classico,4,374.85,2023-05-04
12506,3140,Anciennes Vignes,1,342.11,2024-02-04
12507,4446,Estate Reserve,4,517.11,2023-06-03
12508,3718,Prestige Collection,1,416.55,2023-02-03
12509,3593,Cellar Reserve,1,694.3,2022-12-29
12510,894,Private Reserve,1,534.91,2023-07-14
12511,4146,Private Reserve,4,445.62,2023-01-20
12512,2549,Barrel Selection Reserve,5,567.01,2024-04-21
12513,2524,Premium Blend Selection,5,369.4,2023-06-09
12514,1851,Heritage Collection Estate,1,275.26,2023-04-03
12515,2653,No. 77,5,401.77,2022-12-17
12516,144,Estate Reserve,4,415.17,2023-01-21
12517,1519,Old Vine Selection,4,444.98,2023-11-28
12518,4479,Liar's Dice,4,318.04,2022-12-27
12519,2670,Vintage Collection Reserve,2,602.99,2023-07-04
12520,4965,Reserve Selection Selection,5,635.29,2022-09-23
12521,4428,Icon Wine Reserve,3,506.25,2024-03-23
12522,2885,Vintage Collection Selection,2,414.77,2023-07-27
12523,2136,SEPS Reserve,1,363.79,2022-11-20
12524,4305,Melrose Vineyard,3,420.83,2024-04-06
12525,4586,La Cuvée Mythique,2,368.08,2024-02-06
12526,2509,Mont-de-Milieu Premier Cru,4,456.25,2023-04-30
12527,3371,Private Reserve,5,407.6,2023-03-09
12528,4532,Single Vineyard Cuvée,4,475.26,2023-03-26
12529,2908,Barrel Selection Selection,5,364.38,2023-10-31
12530,4911,Heritage Collection Selection,1,309.6,2022-11-10
12531,2342,Reserve Selection,1,436.43,2024-03-19
12532,929,Les Chevrières,5,430.25,2023-10-20
12533,3900,Grand Cru,5,620.86,2022-08-08
12534,1379,Reserve Selection Estate,5,466.04,2022-09-03
12535,939,Grand Reserve Cuvée,2,445.39,2022-07-07
12536,235,Master Selection Selection,3,537.08,2024-03-29
12537,2412,Private Reserve Selection,3,464.23,2023-02-07
12538,3587,Limited Edition,1,482.61,2023-03-03
12539,2702,Limited Edition,4,389.08,2023-08-18
12540,814,Three Gardens SGM,2,447.08,2022-08-26
12541,1742,Grand Cru Selection,1,386.56,2024-01-31
12542,522,Sporen Grand Cru,3,403.6,2022-11-11
12543,2199,Icon Wine,5,362.55,2024-02-08
12544,1848,Founders Reserve Reserve,5,585.71,2023-09-15
12545,4328,Black St. Peters,3,375.2,2024-03-08
12546,4366,Family Estate Cuvée,2,324.84,2024-01-02
12547,1425,Grand Cru Estate,3,550.12,2023-07-05
12548,787,Diamante Semi-Sweet Malvasia-Viura,1,423.8,2023-05-11
12549,2638,Château Selection Cuvée,4,403.61,2022-09-05
12550,3697,Heritage Collection Estate,4,525.87,2022-08-18
12551,631,Reserve Selection,5,529.84,2022-11-21
12552,3251,Old Vine,5,622.42,2023-11-05
12553,2006,Château Selection Estate,3,451.76,2024-02-17
12554,3698,Cuvée Vieilles Vignes,4,425.96,2023-04-02
12555,4262,Premium Blend Reserve,5,418.01,2023-02-14
12556,4863,Heritage Collection Cuvée,1,378.34,2024-03-23
12557,4284,Private Selection,5,340.12,2023-05-13
12558,1482,Founders Reserve Cuvée,3,478.94,2023-11-18
12559,832,Single Vineyard Selection,3,445.98,2023-04-22
12560,1547,Master Selection,5,356.75,2023-12-18
12561,426,Cavanera Rovo delle Coturnie,3,428.14,2023-06-04
12562,3879,Master Selection,5,567.99,2022-12-01
12563,92,Classic Reserve Selection,1,527.55,2023-01-11
12564,2838,Vintage Collection Selection,1,506.17,2023-01-27
12565,2796,M de Montguéret,1,383.09,2023-02-07
12566,91,Two Brothers,1,390.65,2023-08-30
12567,3831,Prestige Collection Reserve,2,531.09,2022-10-24
12568,1928,Max Cuvée,5,355.99,2024-03-17
12569,4916,Special Cuvée,2,568.74,2024-02-19
12570,2607,Old Vine Cuvée,1,370.71,2023-04-19
12571,3924,Rosé Zweigelt,2,430.88,2023-03-27
12572,2464,Artisan Series,4,551.96,2023-03-21
12573,1801,Classic Reserve Selection,2,474.85,2023-11-23
12574,3549,Artisan Series,1,445.68,2023-09-10
12575,1774,Prestige Collection Estate,5,483.31,2023-09-17
12576,993,Private Reserve Reserve,1,538.96,2022-11-21
12577,298,Heritage Collection Reserve,4,590.58,2022-07-17
12578,966,La Solista,3,301.98,2023-12-21
12579,3888,Master Selection Estate,4,617.03,2023-03-30
12580,829,Automne Festif,3,390.3,2024-04-21
12581,4649,Lizzy James Vineyard,3,383.33,2022-08-17
12582,1567,Barrel Selection Reserve,3,475.75,2024-01-09
12583,4307,Icon Wine Estate,1,670.96,2022-07-09
12584,515,Cellar Reserve Selection,1,414.02,2023-11-23
12585,3259,Special Cuvée Cuvée,2,353.56,2024-02-29
12586,1164,Château Selection,5,463.03,2022-12-28
12587,3048,Classic Reserve Selection,3,650.36,2024-04-08
12588,1772,Icon Wine Cuvée,1,576.64,2023-04-09
12589,292,Grand Cru Cuvée,2,649.87,2023-08-23
12590,1808,Artisan Series Reserve,3,585.13,2023-03-19
12591,1526,Signature Series Reserve,1,424.67,2024-03-14
12592,2103,Estate Reserve,4,586.12,2023-07-06
12593,4006,Rétro,2,367.98,2024-01-20
12594,481,Noble Reserve,4,371.64,2022-09-26
12595,1549,Cuvée Réservée Brut,4,376.47,2022-12-10
12596,3074,Family Estate,3,518.3,2023-07-26
12597,1088,Reserve Single Vineyard Bozokbag,1,349.93,2024-05-02
12598,4350,Artisan Series Selection,5,735.36,2024-05-26
12599,375,Angelliaume Domaine des Falaises,2,368.5,2023-09-22
12600,3153,Heritage Collection Cuvée,5,414.1,2023-05-06
12601,3957,Master Selection Selection,5,392.61,2023-01-09
12602,4556,Classic Reserve Cuvée,1,404.73,2023-12-07
12603,2132,Founders Reserve,2,413.86,2024-01-08
12604,1136,Private Reserve Estate,1,528.17,2023-12-07
12605,140,Heritage Collection Estate,1,458.01,2022-07-21
12606,447,Liebfrauenstift-Kirchenstück Spätlese,1,383.69,2024-05-29
12607,1985,Heritage Collection Selection,1,563.68,2024-04-29
12608,729,Private Reserve Reserve,4,292.55,2024-05-22
12609,1309,Artisan Series Reserve,4,431.39,2023-01-19
12610,4964,Signature Series,2,340.61,2023-07-06
12611,1438,Limited Edition Cuvée,3,362.62,2023-02-22
12612,2829,Artisan Series Estate,3,509.41,2024-03-01
12613,2461,Cellar Reserve Selection,4,327.82,2022-07-26
12614,3113,Founders Reserve Selection,2,390.86,2023-04-08
12615,4667,Icon Wine Selection,4,453.93,2024-03-15
12616,4044,Elisa,3,331.37,2022-11-05
12617,811,Prestige Collection Estate,1,308.17,2023-01-02
12618,1463,Classic Reserve,3,549.68,2022-07-16
12619,4067,Grand Cru Selection,3,470.57,2023-11-15
12620,711,Vigna delle Conchiglie Riserva,5,361.6,2023-10-13
12621,421,Limited Edition Estate,1,475.89,2023-07-18
12622,1176,Heritage Collection Selection,3,387.72,2023-11-13
12623,67,Single Vineyard Estate,5,489.2,2023-08-31
12624,2607,Classic Reserve Reserve,5,592.04,2024-02-23
12625,1856,Old Vine,5,473.61,2023-10-30
12626,2651,Signature Series Cuvée,1,590.19,2022-12-14
12627,3890,Premium Blend,2,589.27,2022-12-22
12628,986,Limited Edition,2,496.21,2023-12-09
12629,2917,Barrel Selection Cuvée,4,519.68,2023-05-27
12630,4211,Premium Blend Selection,2,495.79,2023-01-03
12631,777,Prestige Collection Estate,1,412.95,2023-12-13
12632,1930,Signature Series Selection,1,537.76,2022-08-17
12633,1324,Special Cuvée Reserve,3,474.73,2023-06-11
12634,1494,Estate Reserve Cuvée,3,502.0,2024-01-13
12635,4138,Prestige Collection Selection,5,470.4,2022-09-07
12636,3107,Family Estate,4,665.19,2023-10-26
12637,3238,Prestige Collection,4,593.04,2022-09-02
12638,1342,Premium Blend Estate,1,369.9,2023-03-17
12639,1722,Vintage Collection Estate,4,583.16,2024-01-19
12640,2498,Plácet,1,397.52,2023-10-01
12641,4827,Grand Cru Estate,5,462.09,2023-09-28
12642,4743,Estate Reserve Estate,1,429.75,2024-02-05
12643,1268,Private Reserve,5,470.16,2023-04-23
12644,3182,Heritage Collection,5,431.17,2023-10-01
12645,2961,Prestige Collection,3,331.11,2023-02-07
12646,3181,Finale,4,396.41,2023-07-24
12647,3729,Single Vineyard Neblina,4,397.88,2023-03-29
12648,4377,Artisan Series Selection,4,538.87,2023-06-02
12649,335,Noble Reserve Selection,1,319.52,2024-04-14
12650,3137,Château Selection Estate,4,354.49,2023-02-19
12651,432,Heritage Collection Estate,1,432.71,2023-06-09
12652,980,Single Vineyard,4,707.6,2023-11-07
12653,2858,Founders Reserve Cuvée,1,467.83,2023-12-09
12654,3568,Clos des Mollepierres,2,378.06,2022-10-18
12655,1440,Special Cuvée Selection,2,462.4,2023-07-28
12656,4919,Vintage Collection Reserve,4,569.19,2023-03-21
12657,1515,Family Estate Cuvée,4,408.5,2023-02-12
12658,1004,Prestige Collection Cuvée,5,463.79,2023-09-30
12659,1868,Les Anges Lots,5,445.13,2022-11-18
12660,3668,Private Reserve Selection,5,462.96,2024-05-21
12661,1596,Artisan Series Estate,2,320.77,2023-09-29
12662,4613,Grand Cru,4,448.54,2024-03-20
12663,846,Classic Reserve,4,594.18,2024-05-13
12664,518,Château Selection Selection,3,333.41,2023-06-18
12665,4216,Single Vineyard Selection,1,493.59,2023-08-16
12666,538,Estate Reserve Selection,3,374.99,2024-05-04
12667,247,Château Baffort,5,353.3,2023-07-21
12668,3395,Family Estate Reserve,4,340.16,2022-09-16
12669,4400,Premium Blend,2,413.78,2023-08-01
12670,4410,Prestige Collection Estate,1,379.84,2023-12-20
12671,4384,Single Vineyard Cuvée,3,527.98,2023-05-14
12672,3567,F. Contato Riserva,1,398.95,2022-12-09
12673,2126,Founders Reserve Selection,1,411.9,2024-02-07
12674,2813,Noble Reserve Reserve,5,546.39,2023-04-11
12675,2474,Reserve Selection Cuvée,5,393.95,2023-10-21
12676,1250,Grand Reserve Cuvée,1,324.52,2023-09-08
12677,3387,Collaboration Series Force Majeure Vineyard,1,394.12,2023-02-15
12678,1353,Duque de Medina Crianza Old Vine,4,423.17,2023-07-24
12679,1669,La Traversagna,3,357.79,2023-02-07
12680,4471,Master Selection,1,511.48,2023-04-16
12681,4540,Special Cuvée Selection,4,385.12,2024-01-25
12682,3981,Late Harvest Private Reserve,1,436.64,2023-04-24
12683,471,Special Cuvée Estate,5,333.37,2023-05-06
12684,4623,Toretti's Family Vineyard,4,347.31,2023-11-22
12685,1882,Castillo de Alicante Gran Selección Monastrell,4,427.34,2023-03-03
12686,1257,Founders Reserve Reserve,1,542.34,2024-03-26
12687,1050,Limited Edition Selection,5,457.22,2023-12-10
12688,396,Classic Reserve Reserve,4,419.62,2023-08-31
12689,2118,Limited Edition,2,527.18,2023-11-04
12690,2992,Treehouse Estate,1,362.17,2022-07-16
12691,3402,Morabianca,4,416.02,2024-05-02
12692,3333,Emma's Vineyard Unwooded,5,330.32,2022-11-24
12693,3550,Vintage Collection,4,421.05,2022-08-21
12694,939,Old Vine Reserve,2,578.43,2023-06-29
12695,4389,Reserve Selection Estate,1,350.04,2023-09-06
12696,492,Private Reserve Reserve,1,448.29,2022-10-21
12697,2044,Signature Series Estate,1,660.93,2022-09-05
12698,3706,Barrel Selection,3,406.64,2022-07-06
12699,631,Premium Blend Cuvée,2,520.38,2024-01-15
12700,3372,Family Estate,5,532.76,2023-10-26
12701,4056,Signature Series Cuvée,1,376.92,2024-05-01
12702,1406,Söri Rio Sordo,1,331.28,2024-01-03
12703,1621,Estate Reserve Cuvée,5,539.84,2024-05-04
12704,608,Grand Cru Cuvée,2,743.11,2022-11-26
12705,1341,Edición Limitada de Familia,1,384.86,2024-04-16
12706,1087,Ottone I,3,354.04,2024-02-05
12707,1445,Vintage Collection Cuvée,5,458.82,2024-02-29
12708,496,Premium Blend Estate,1,590.44,2023-06-18
12709,156,Old Vine Selection,2,316.09,2024-01-09
12710,3332,Artisan Series Selection,5,549.38,2023-03-26
12711,2981,Limited Edition Selection,4,457.6,2023-05-23
12712,3807,Special Cuvée Cuvée,5,513.9,2023-01-10
12713,924,Bock Cuvée Barrique,1,347.1,2023-05-11
12714,3632,Signature Series Estate,3,404.15,2023-10-12
12715,1479,Slap Jack Creek,2,360.81,2023-11-17
12716,1842,Family Estate,5,390.06,2023-09-27
12717,4248,Barrel Selection Estate,5,643.02,2023-03-20
12718,3942,Single Vineyard Estate,1,636.81,2022-08-23
12719,4217,Old Vine,5,546.06,2024-04-09
12720,1064,Master Selection,5,323.76,2024-02-05
12721,2391,Château Selection,2,634.62,2023-02-15
12722,1533,Vintage Collection Selection,4,357.87,2023-06-07
12723,4458,Grand Reserve Reserve,5,537.55,2022-09-27
12724,3246,La Croix d'Arton,2,380.22,2022-10-17
12725,4672,Vintage Collection Estate,2,542.24,2023-05-20
12726,4150,Natalie Grace Harrison Clarke Vineyard,1,393.25,2023-11-18
12727,893,Limited Edition Reserve,3,349.69,2024-03-14
12728,415,Founders Reserve,3,406.97,2023-05-07
12729,4213,Single Vineyard Selection,1,511.79,2023-08-31
12730,2702,Barrel Selection Cuvée,2,345.32,2024-05-22
12731,1752,Olema,1,421.72,2022-08-30
12732,1072,Old Vine Selection,4,651.31,2023-01-17
12733,4881,Vintage Collection Estate,2,548.4,2023-11-08
12734,654,Terre Noire,3,342.0,2023-03-26
12735,1932,Private Reserve Reserve,4,377.42,2022-11-12
12736,1053,Tagus Creek,3,338.62,2022-12-13
12737,2538,Cs,2,460.85,2024-01-22
12738,2397,Grand Reserve,1,414.35,2024-05-04
12739,3801,Grand Reserve,5,373.45,2022-10-04
12740,3696,Cellar Reserve,1,194.87,2023-12-13
12741,2133,Estate Reserve Selection,1,518.28,2023-05-18
12742,3118,Signature Series Selection,3,266.08,2023-12-31
12743,3449,Vintage Collection Reserve,1,329.69,2024-05-20
12744,272,Premium Blend Reserve,3,327.61,2023-10-10
12745,4917,Rosalack No. 398 Auslese,2,442.87,2023-05-28
12746,2725,Estate Reserve Cuvée,2,356.54,2024-03-27
12747,3427,dolce,1,393.32,2023-04-12
12748,1878,Reserve Selection Estate,3,314.9,2023-05-03
12749,1623,Spicy White Scheurebe Kabinett,1,411.25,2024-05-05
12750,2258,Noble Reserve Reserve,1,412.84,2023-05-09
12751,3699,Airén,1,353.36,2023-10-18
12752,3371,Château Selection,1,376.61,2024-05-10
12753,2393,Icon Wine Estate,3,464.07,2023-09-18
12754,852,Single Vineyard Selection,1,382.26,2023-10-19
12755,2970,Brut Excellence,5,386.66,2022-11-06
12756,4713,Barrel Selection,3,530.52,2022-09-25
12757,1986,Grand Reserve Cuvée,4,493.14,2023-02-27
12758,3187,Private Reserve Selection,2,540.43,2022-08-28
12759,993,Weinviertel DAC,3,356.02,2022-10-12
12760,555,Barrel Selection Estate,4,437.83,2023-06-29
12761,944,Heritage Collection Estate,3,549.09,2023-06-20
12762,1523,Premium Blend Selection,2,403.46,2023-03-17
12763,2983,Limited Edition Reserve,3,400.65,2023-02-24
12764,1925,Signature Series Reserve,1,473.14,2022-11-02
12765,2299,Grand Cru Selection,5,485.52,2024-04-08
12766,2007,MO Extra Dry,3,406.44,2022-10-21
12767,890,Grand Reserve Cuvée,2,387.84,2024-04-05
12768,3653,Founders Reserve Reserve,3,733.51,2023-06-21
12769,28,Family Estate Cuvée,3,549.52,2023-01-13
12770,3549,Single Vineyard Selection,5,597.36,2022-09-02
12771,201,Special Cuvée Selection,1,511.38,2023-11-30
12772,947,Aric,3,357.74,2024-05-13
12773,3745,Domaine du Versant Doré,3,422.51,2024-03-06
12774,4532,Artisan Series Reserve,5,540.98,2023-02-16
12775,1653,Estate Reserve,4,758.43,2024-04-14
12776,4397,Estate Reserve Estate,5,522.5,2023-10-22
12777,828,Luzón Blanco,5,357.65,2023-07-18
12778,718,Reserve Selection Cuvée,4,451.78,2023-10-20
12779,4542,Barrel Selection,5,542.6,2023-04-11
12780,4581,Special Cuvée,1,532.62,2022-10-09
12781,104,Classic Reserve,1,405.68,2023-06-16
12782,3343,Chenin/Vio,1,293.44,2022-07-04
12783,1957,Grand Cru Cuvée,3,308.05,2022-11-04
12784,1447,Heritage Collection Selection,3,655.77,2023-01-03
12785,4888,Family Estate,3,504.09,2023-10-25
12786,1442,Obere Wies,2,323.05,2024-01-07
12787,4905,Signature Series Cuvée,2,531.13,2024-04-17
12788,3985,Old Vine Reserve,1,529.8,2024-03-26
12789,1022,Grand Cru Estate,4,445.74,2022-09-29
12790,4547,Barrel Selection Reserve,2,499.23,2023-11-11
12791,2993,Narin,4,397.23,2023-03-03
12792,4769,Special Cuvée Reserve,4,446.63,2023-04-09
12793,1641,Classic Reserve Estate,4,400.18,2023-11-03
12794,649,Filsell,5,405.31,2023-04-14
12795,1329,Limited Selection Apalta Vineyard,1,423.6,2023-11-16
12796,73,Artisan Series,3,642.4,2023-12-20
12797,2966,Reserve Selection Reserve,4,569.41,2023-04-30
12798,2715,Grand Cru Reserve,4,426.61,2024-04-05
12799,1435,Florentin,4,368.61,2023-09-18
12800,4459,Estate Reserve Cuvée,5,408.54,2024-05-08
12801,102,Reserva II,5,400.85,2023-09-04
12802,1011,Special Cuvée,5,312.21,2022-11-02
12803,405,Sybarite,3,438.83,2022-07-18
12804,3141,Signature Series,5,558.46,2022-07-15
12805,3201,Founders Reserve Estate,5,438.23,2024-04-12
12806,1736,Château Selection Cuvée,2,509.73,2023-08-04
12807,3826,Beeson Tree,1,396.74,2022-07-02
12808,1885,Premium Blend Selection,5,374.44,2022-08-16
12809,118,Barrel Selection Estate,5,647.78,2023-05-12
12810,2719,Premium Blend,5,602.64,2023-07-15
12811,2477,Estate Reserve Estate,2,572.37,2024-02-10
12812,3759,Noble Reserve Estate,4,702.44,2023-06-30
12813,2527,Artisan Series,3,530.39,2024-03-05
12814,1423,Noble Reserve Cuvée,3,344.83,2024-04-02
12815,2152,Icon Wine,2,437.93,2023-02-27
12816,4553,Silverwood Vineyard,2,430.57,2023-07-29
12817,62,Mas Fenouillet,5,369.66,2023-08-16
12818,29,Fire Station,5,340.99,2023-04-20
12819,3505,Prestige Collection Reserve,5,488.21,2022-10-06
12820,73,Family Estate Selection,1,437.11,2023-10-10
12821,319,Founders Reserve Reserve,5,316.7,2023-05-20
12822,1317,Icon Wine Cuvée,4,401.53,2023-07-16
12823,2395,Grand Reserve Cuvée,2,504.08,2022-08-16
12824,1776,Griva Vineyard,5,359.54,2023-05-11
12825,1875,Icon Wine Estate,1,409.57,2023-11-19
12826,2106,Rangen de Thann Grand Cru Clos Saint-Théobald ,2,416.5,2023-08-24
12827,4235,Casarsa,2,385.8,2024-03-08
12828,293,Cellar Reserve Reserve,1,461.62,2023-04-04
12829,4901,Old Vine Cuvée,3,516.03,2023-01-06
12830,4140,Estate Robert's Blend,3,403.57,2023-05-28
12831,859,Heritage Collection Estate,2,504.49,2024-05-12
12832,2286,Family Estate Cuvée,1,616.2,2023-12-09
12833,3133,Cellar Reserve,2,764.07,2024-03-31
12834,725,Amalaya,1,441.33,2023-06-20
12835,536,Grosse Reserve,1,476.54,2022-09-19
12836,2943,Premium Blend Cuvée,3,493.16,2023-02-23
12837,48,21st Anniversary Release,1,339.96,2024-03-16
12838,313,Family Estate Reserve,1,559.71,2023-11-23
12839,1627,Los Pinos Old Vines,4,403.39,2024-03-24
12840,299,Grand Reserve Selection,1,532.44,2022-11-13
12841,3345,Founders Reserve,1,560.4,2023-08-06
12842,3633,Paris Mountain Lone Oak Vineyard,4,401.96,2024-02-18
12843,1498,Richard Dinner Vineyard,3,410.14,2023-03-09
