WineID,WineDesignation,Category,CountryOfOrigin,Region,GrapeVariety,Year,AlcoholPercentage,BottleSize,PriceRange
4759,Grand Premio Three Creek Vineyard,White,Italy,Veneto,Pinot Noir,2009,11.6,1.5L,Premium
4760,The Eden,Dessert,Portugal,Alentejo,Chardonnay,2023,15.2,0.75L,Premium
4761,Noble Reserve Estate,Dessert,Austria,Wachau,Tempranillo,2020,11.2,1L,Premium
4762,Barrel Selection Cuvée,Rosé,South Africa,Paarl,Chardonnay,2008,14.0,1L,High
4763,Collinetta Vineyard,Sparkling,Chile,Casablanca Valley,Tempranillo,2003,12.5,0.75L,Medium
4764,Heritage Collection Reserve,Dessert,Hungary,Eger,Chardonnay,2020,14.5,1L,Medium
4765,Special Cuvée Estate,Red,South Africa,Stellenbosch,Fetească Neagră,2013,12.6,1.5L,Premium
4766,Signature Series Cuvée,Sparkling,South Africa,Paarl,Fetească Neagră,2004,14.4,1L,High
4767,Haute Victoire,Red,USA,Napa Valley,Malbec,2018,11.2,1L,Premium
4768,Family Estate Reserve,Dessert,Greece,Naoussa,Tempranillo,2004,14.4,1L,High
4769,Reserve Selection Selection,Sparkling,South Africa,Stellenbosch,Sauvignon Blanc,2006,12.8,0.75L,Medium
4770,Private Reserve Cuvée,Sparkling,Lebanon,Mount Lebanon,Merlot,2005,12.8,0.75L,Premium
4771,Noble Reserve Estate,Rosé,Uruguay,Montevideo,Sauvignon Blanc,2019,12.7,1.5L,Premium
4772,Premium Blend,Sparkling,South Africa,Swartland,Tempranillo,2020,11.0,1L,Low
4773,Noble Reserve Selection,Red,Canada,British Columbia,Cabernet Sauvignon,2008,14.0,1.5L,Low
4774,Cellar Reserve Reserve,White,South Africa,Paarl,Pinot Noir,2021,11.2,1L,Medium
4775,Cellar Reserve Estate,Rosé,Austria,Kamptal,Tempranillo,2001,15.2,1L,Medium
4776,Premium Blend,Sparkling,Greece,Naoussa,Riesling,2012,14.5,1L,Medium
4777,Oblate,Dessert,Germany,Mosel,Merlot,2006,15.2,1L,Low
4778,Grand Cru Reserve,Red,New Zealand,Waipara,Merlot,2022,11.9,1L,Medium
4779,Icon Wine Reserve,Red,Greece,Santorini,Merlot,2003,12.3,0.75L,Premium
4780,2 Worlds Reserva Tinto,Rosé,Romania,Murfatlar,Cabernet Sauvignon,2013,14.7,1.5L,Premium
4781,Gran Cuvée Satén Brut,Sparkling,USA,Oregon,Syrah,2006,12.4,1L,Medium
4782,Founders Reserve Estate,White,South Africa,Constantia,Syrah,2008,12.0,1L,Premium
4783,Icon Wine,White,Lebanon,Mount Lebanon,Malbec,2016,13.8,1.5L,Medium
4784,Heritage Collection Selection,Dessert,Hungary,Szekszárd,Chardonnay,2001,15.4,0.75L,Low
4785,Sorì Tildin,Dessert,Italy,Veneto,Sauvignon Blanc,2022,14.8,0.75L,High
4786,Vintage Collection,Rosé,South Africa,Paarl,Chardonnay,2011,15.2,0.75L,Medium
4787,Carrascal,Dessert,Spain,Ribera del Duero,Merlot,2000,14.9,0.75L,High
4788,Artisan Series Estate,Sparkling,Austria,Kremstal,Malbec,2023,12.3,1.5L,High
4789,Notre Dame des Champs,Dessert,Romania,Murfatlar,Syrah,2007,11.1,1L,Medium
4790,Estate Reserve Selection,White,Israel,Negev,Malbec,2005,13.7,1L,Premium
4791,Grand Cru Estate,Red,Greece,Naoussa,Syrah,2013,12.6,0.75L,Medium
4792,Grand Reserve Estate,Red,New Zealand,Waipara,Cabernet Sauvignon,2022,11.7,1.5L,Medium
4793,Private Reserve Selection,Dessert,Canada,Okanagan Valley,Riesling,2006,14.5,1L,High
4794,Master Selection Reserve,Dessert,Hungary,Tokaj,Sauvignon Blanc,2001,11.8,0.75L,Premium
4795,Colonia Las Liebres,Dessert,France,Bordeaux,Cabernet Sauvignon,2014,14.7,0.75L,Premium
4796,Founders Reserve Cuvée,Rosé,New Zealand,Hawke's Bay,Tempranillo,2013,15.1,1.5L,Premium
4797,Old Vine,White,Hungary,Szekszárd,Malbec,2018,13.9,0.75L,Premium
4798,Mosesco,Rosé,Spain,Catalonia,Merlot,2000,11.7,1L,Medium
4799,Il Moro,Dessert,Argentina,Salta,Fetească Neagră,2012,15.2,1L,Low
4800,Château Selection Estate,Dessert,New Zealand,Hawke's Bay,Malbec,2015,13.6,0.75L,Premium
4801,Forchini Vineyards Old Vine,Sparkling,Australia,Hunter Valley,Pinot Noir,2021,15.3,0.75L,Medium
4802,Private Reserve Selection,White,New Zealand,Marlborough,Chardonnay,2002,12.5,1.5L,Premium
4803,Cellar Reserve Estate,Dessert,Hungary,Eger,Pinot Noir,2019,11.5,0.75L,Medium
4804,S-bar,White,Italy,Piedmont,Malbec,2012,12.9,0.75L,Medium
4805,Master Selection Cuvée,Dessert,Greece,Naoussa,Cabernet Sauvignon,2002,13.5,1.5L,Low
4806,Regan Vineyards Reserve,Rosé,Germany,Mosel,Tempranillo,2020,11.1,1L,Premium
4807,Founders Reserve Selection,Rosé,Canada,British Columbia,Chardonnay,2014,11.7,0.75L,High
4808,Classic Reserve Estate,Dessert,Croatia,Slavonia,Riesling,2005,13.6,0.75L,High
4809,Old Vine Selection,Sparkling,Lebanon,Mount Lebanon,Merlot,2011,13.0,0.75L,High
4810,Noble Reserve Cuvée,Sparkling,Hungary,Villány,Merlot,2020,13.3,0.75L,High
4811,Old Vines Gran Reserva,Sparkling,Argentina,Salta,Cabernet Sauvignon,2011,11.1,1.5L,Medium
4812,Heritage Collection Estate,Dessert,Hungary,Szekszárd,Sauvignon Blanc,2006,15.0,1.5L,High
4813,Fermo,White,Spain,Ribera del Duero,Malbec,2005,14.8,0.75L,Premium
4814,Estate Reserve,Dessert,Austria,Wachau,Chardonnay,2019,12.5,0.75L,Medium
4815,Private Reserve,Dessert,New Zealand,Central Otago,Sauvignon Blanc,2022,11.3,0.75L,Medium
4816,Barrel Selection Estate,Sparkling,Mexico,Valle de Guadalupe,Cabernet Sauvignon,2005,11.9,1.5L,Premium
4817,Isabella Rosé,Rosé,Italy,Veneto,Syrah,2010,12.3,0.75L,High
4818,Heritage Collection Selection,Red,South Africa,Paarl,Syrah,2014,11.9,0.75L,Premium
4819,McKinley Springs Vineyard,White,Germany,Rheingau,Pinot Noir,2015,14.4,1L,High
4820,Premium Blend Estate,White,New Zealand,Central Otago,Chardonnay,2008,11.7,1L,Premium
4821,Les Doucinières,White,USA,Napa Valley,Fetească Neagră,2009,12.6,1.5L,Medium
4822,Thurner,Sparkling,Argentina,Salta,Syrah,2023,12.6,1.5L,Premium
4823,Arca Nova Colheita,Red,Germany,Mosel,Merlot,2016,13.7,0.75L,Low
4824,Premium Blend Estate,Rosé,New Zealand,Central Otago,Merlot,2014,11.8,1.5L,Premium
4825,Paradise Road,Dessert,Australia,Barossa Valley,Cabernet Sauvignon,2014,12.7,0.75L,Medium
4826,Estate Reserve Selection,Sparkling,New Zealand,Marlborough,Syrah,2004,13.7,1.5L,Medium
4827,Rhone de Robles,Sparkling,France,Bordeaux,Malbec,2016,14.7,0.75L,Low
4828,Petersen Vineyard,White,Chile,Casablanca Valley,Chardonnay,2000,11.0,0.75L,Premium
4829,Limited Edition Selection,Sparkling,Bulgaria,Thracian Valley,Fetească Neagră,2004,15.4,0.75L,Medium
4830,Occidental Ridge,White,Germany,Mosel,Cabernet Sauvignon,2022,15.1,1.5L,High
4831,Primitivo-Merlot,Dessert,Italy,Tuscany,Syrah,2008,13.6,0.75L,High
4832,Whiskers Blake Classic Tawny,Rosé,Germany,Mosel,Merlot,2020,11.4,1.5L,Medium
4833,Pauline's Vineyard Grenache,Red,Germany,Rheingau,Tempranillo,2000,12.8,1L,Medium
4834,Reserve Selection,Red,New Zealand,Central Otago,Pinot Noir,2019,11.9,1.5L,High
4835,Radian Vineyard,Dessert,Australia,Barossa Valley,Cabernet Sauvignon,2010,14.8,1L,Low
4836,Grand Cru Reserve,Sparkling,Austria,Kremstal,Pinot Noir,2005,12.8,1L,Low
4837,Founders Reserve,Rosé,Canada,British Columbia,Tempranillo,2009,13.4,0.75L,Premium
4838,Master Selection Cuvée,White,Slovenia,Primorska,Malbec,2010,11.1,1L,Low
4839,Special Cuvée Reserve,White,Austria,Kamptal,Riesling,2016,14.9,0.75L,Medium
4840,Noble Reserve,Red,Greece,Santorini,Merlot,2019,14.7,1L,Premium
4841,Premium Blend Cuvée,Sparkling,South Africa,Stellenbosch,Cabernet Sauvignon,2017,15.5,1L,Medium
4842,Conceito Vintage,Dessert,Argentina,Salta,Sauvignon Blanc,2005,11.4,1.5L,Premium
4843,Phelps Creek Vineyard,White,Portugal,Alentejo,Fetească Neagră,2001,14.8,1.5L,Premium
4844,Founders Reserve Estate,Sparkling,Greece,Crete,Riesling,2000,11.2,1.5L,High
4845,Artisan Series Estate,Rosé,South Africa,Paarl,Tempranillo,2008,11.6,1L,Medium
4846,Limited Edition Selection,Dessert,South Africa,Stellenbosch,Sauvignon Blanc,2023,11.2,1L,Medium
4847,Single Vineyard Reserve,Sparkling,South Africa,Paarl,Riesling,2017,12.5,1.5L,Premium
4848,Beckstoffer-Tokalon Vineyard,Sparkling,Italy,Tuscany,Tempranillo,2017,13.0,1.5L,Medium
4849,Château Selection,White,Austria,Kremstal,Tempranillo,2018,13.3,0.75L,Low
4850,Blue Groove,Sparkling,Australia,Hunter Valley,Malbec,2019,12.4,1.5L,High
4851,Premium Blend,Red,Greece,Nemea,Riesling,2013,11.8,1.5L,High
4852,Cellar Reserve Cuvée,Red,New Zealand,Hawke's Bay,Merlot,2008,14.9,1L,Premium
4853,Castelgiocondo Lamaione,Red,Portugal,Douro,Merlot,2003,14.5,1.5L,Low
4854,Château Selection Estate,Dessert,New Zealand,Marlborough,Merlot,2000,14.8,1L,Medium
4855,Estate Reserve Estate,Dessert,Canada,Niagara Peninsula,Chardonnay,2007,13.6,0.75L,High
4856,Grand Cru Reserve,Sparkling,New Zealand,Hawke's Bay,Syrah,2006,14.1,1.5L,Low
4857,Limón Verde (lime),Rosé,Chile,Casablanca Valley,Chardonnay,2008,12.0,1L,Medium
4858,Redhead Vineyard,Dessert,France,Champagne,Tempranillo,2007,15.3,1L,Medium
4859,Classic Reserve Reserve,White,Uruguay,Canelones,Merlot,2018,13.2,0.75L,Low
4860,Master Selection Selection,Dessert,Canada,British Columbia,Malbec,2012,15.3,1L,High
4861,Vintage Collection Cuvée,Rosé,Canada,Okanagan Valley,Pinot Noir,2003,14.6,1.5L,Low
4862,Villa Luigia Millesimato Extra Dry,Sparkling,USA,Oregon,Syrah,2008,15.3,1.5L,High
4863,Reserve Selection,Dessert,Greece,Santorini,Fetească Neagră,2023,15.0,1L,Premium
4864,Splendido,Sparkling,USA,Sonoma,Merlot,2004,14.6,1L,Medium
4865,Château Selection Cuvée,Rosé,Uruguay,Colonia,Tempranillo,2007,13.5,0.75L,Low
4866,Special Cuvée Selection,Red,Austria,Wachau,Sauvignon Blanc,2012,13.4,1.5L,Low
4867,Les Chardannes,White,Portugal,Douro,Tempranillo,2000,13.8,1L,Medium
4868,Cuvée Ambroise de l'Her,Red,France,Burgundy,Malbec,2001,12.7,1.5L,High
4869,Noble Reserve Reserve,Rosé,Bulgaria,Thracian Valley,Pinot Noir,2021,14.9,1.5L,Medium
4870,Spelt,White,Italy,Veneto,Tempranillo,2008,13.0,0.75L,High
4871,Single Vineyard Estate,White,Greece,Santorini,Syrah,2022,11.7,0.75L,Low
4872,Great Oaks Ranch,White,France,Champagne,Syrah,2004,12.2,0.75L,Premium
4873,Classic Reserve,Sparkling,Austria,Kremstal,Malbec,2001,11.3,0.75L,Medium
4874,Conde de Valdemar Rosado,Rosé,Italy,Veneto,Sauvignon Blanc,2012,13.9,1.5L,Low
4875,Torrediluna,Dessert,Romania,Cotnari,Cabernet Sauvignon,2014,15.4,1L,Medium
4876,Private Reserve Estate,Red,South Africa,Paarl,Riesling,2022,14.7,1L,High
4877,Grand Cru Estate,Dessert,Austria,Burgenland,Pinot Noir,2015,11.7,1.5L,Premium
4878,Family Estate Reserve,Red,Lebanon,Bekaa Valley,Syrah,2021,11.1,0.75L,Premium
4879,Abafado 5 Years Vinho Licoroso,Sparkling,Germany,Rheingau,Pinot Noir,2008,15.2,0.75L,Medium
4880,Signature Series Selection,White,South Africa,Constantia,Cabernet Sauvignon,2018,11.6,0.75L,Low
4881,Special Cuvée Cuvée,Dessert,Brazil,Campanha,Riesling,2008,11.3,0.75L,Premium
4882,Barrel Select,Rosé,Germany,Mosel,Malbec,2009,12.8,1.5L,Premium
4883,Ried Achleiten Smaragd,Dessert,France,Provence,Malbec,2019,11.0,0.75L,Medium
4884,Carbonic,Sparkling,Chile,Maipo Valley,Chardonnay,2015,12.5,1L,Medium
4885,Icon Wine Selection,Dessert,Hungary,Szekszárd,Sauvignon Blanc,2019,12.7,1L,High
4886,Single Vineyard Selection Game Ranch Plus,White,Spain,Catalonia,Merlot,2013,13.3,1L,High
4887,Château Selection Estate,Rosé,Austria,Kamptal,Tempranillo,2022,15.2,0.75L,Premium
4888,Château Selection Selection,Red,Croatia,Istria,Chardonnay,2018,15.1,0.75L,High
4889,Cuvée de Connetable,Sparkling,Chile,Maipo Valley,Riesling,2016,14.1,1.5L,High
4890,Founders Reserve Estate,Red,Slovenia,Podravje,Chardonnay,2019,13.2,1.5L,High
4891,Storica Nicola Fabiano,Sparkling,Italy,Veneto,Pinot Noir,2014,11.4,1L,Medium
4892,Single Vineyard,Dessert,Greece,Nemea,Chardonnay,2015,12.3,1.5L,Premium
4893,Boulder,Sparkling,Portugal,Douro,Malbec,2015,11.1,1.5L,High
4894,Les Clos des Rouliers,White,Chile,Casablanca Valley,Pinot Noir,2005,13.7,1.5L,Medium
4895,Family Estate,White,Turkey,Thrace,Merlot,2001,15.1,1L,High
4896,Grand Reserve Reserve,White,Uruguay,Colonia,Sauvignon Blanc,2019,11.2,0.75L,Premium
4897,Château Selection Reserve,Sparkling,Hungary,Villány,Tempranillo,2000,13.6,1.5L,Medium
4898,Estate Reserve Cuvée,Sparkling,Austria,Wachau,Merlot,2018,14.3,1.5L,Premium
4899,Coleraine,White,USA,Sonoma,Pinot Noir,2007,13.7,1.5L,Premium
4900,D (Ré),White,Portugal,Douro,Tempranillo,2021,14.8,1L,Medium
4901,Reserve Selection Selection,Dessert,Austria,Wachau,Cabernet Sauvignon,2009,11.8,1.5L,Premium
4902,Premium Blend Selection,Red,Hungary,Tokaj,Fetească Neagră,2019,11.2,0.75L,Premium
4903,Master Selection Reserve,Dessert,Lebanon,Mount Lebanon,Fetească Neagră,2001,15.3,1L,High
4904,La Corte del Pozzo,White,Germany,Rheingau,Fetească Neagră,2017,14.1,1.5L,Low
4905,Artisan Series,White,Hungary,Tokaj,Malbec,2022,13.3,0.75L,Low
4906,Artisan Series Selection,White,New Zealand,Waipara,Sauvignon Blanc,2001,14.1,0.75L,Low
4907,Vielles Vignes,White,Portugal,Douro,Cabernet Sauvignon,2007,15.1,0.75L,Low
4908,Kortezubi Urdaibai,Red,Australia,Barossa Valley,Fetească Neagră,2023,11.8,1.5L,High
4909,Coteau Blanc,Red,Portugal,Douro,Syrah,2021,15.0,1L,Low
4910,Grand Cru Estate,Rosé,South Africa,Constantia,Tempranillo,2015,15.1,0.75L,High
4911,Château Selection Selection,White,New Zealand,Hawke's Bay,Sauvignon Blanc,2003,15.4,1.5L,Low
4912,Limited Edition Reserve,White,Bulgaria,Danube Plain,Malbec,2013,11.0,1.5L,High
4913,Campi Taurasini Eremo San Quirico,Rosé,France,Bordeaux,Sauvignon Blanc,2016,14.0,0.75L,Premium
4914,Master Selection Estate,Red,New Zealand,Hawke's Bay,Riesling,2014,13.5,1.5L,High
4915,Grand Reserve Selection,Dessert,Hungary,Tokaj,Syrah,2015,13.5,0.75L,Premium
4916,Barrel Selection Estate,Red,Lebanon,Bekaa Valley,Fetească Neagră,2013,14.7,1.5L,Medium
4917,Cellar Reserve Reserve,Sparkling,Croatia,Slavonia,Chardonnay,2019,14.0,0.75L,Premium
4918,Kurni,Red,Spain,Ribera del Duero,Merlot,2001,11.6,1.5L,High
4919,Classic Reserve Selection,White,Austria,Kremstal,Pinot Noir,2011,12.6,0.75L,Low
4920,Palengat,Dessert,Chile,Maipo Valley,Syrah,2014,12.1,0.75L,High
4921,Beauregard Ranch Vineayrd,White,Germany,Mosel,Syrah,2006,11.9,1L,Premium
4922,Redstone,Rosé,France,Champagne,Pinot Noir,2000,11.4,1L,Low
4923,Heritage Collection,White,Canada,British Columbia,Syrah,2014,13.9,1L,High
4924,Château Selection Reserve,Rosé,Greece,Santorini,Tempranillo,2003,12.0,0.75L,Medium
4925,Anima Mediterranea,Rosé,Spain,Rioja,Merlot,2002,14.9,1.5L,Premium
4926,Bassetti Vineyard Rena Block,Red,Chile,Casablanca Valley,Chardonnay,2016,15.2,1L,Premium
4927,Convento do Tomar Reserva,White,Germany,Rheingau,Pinot Noir,2017,15.5,1.5L,Medium
4928,Grand Cru Estate,Red,Austria,Burgenland,Riesling,2017,12.7,0.75L,High
4929,Château Selection Reserve,Dessert,Austria,Wachau,Merlot,2023,12.1,1L,Premium
4930,Founders Reserve Estate,Sparkling,New Zealand,Waipara,Syrah,2006,14.6,1L,Low
4931,Prestige Collection Selection,Sparkling,Hungary,Szekszárd,Malbec,2001,15.4,1L,Medium
4932,Foja Tonda Casetta,Red,Portugal,Alentejo,Sauvignon Blanc,2016,11.2,1.5L,Medium
4933,Les Gendres,White,Australia,Barossa Valley,Tempranillo,2023,11.7,1L,High
4934,Heritage Collection Estate,Red,New Zealand,Hawke's Bay,Tempranillo,2023,13.0,1L,Medium
4935,Artisan Series Reserve,Sparkling,Canada,British Columbia,Malbec,2017,14.3,0.75L,High
4936,Noble Reserve,Red,Austria,Burgenland,Fetească Neagră,2003,14.2,1.5L,Low
4937,Rockin' One,Rosé,Italy,Tuscany,Merlot,2011,14.8,1.5L,Premium
4938,Signature Series Estate,Rosé,Canada,British Columbia,Fetească Neagră,2014,11.8,0.75L,High
4939,La Grande Folie Old Vine,Rosé,Romania,Murfatlar,Sauvignon Blanc,2012,12.1,0.75L,Medium
4940,Special Cuvée Cuvée,Dessert,Greece,Crete,Riesling,2015,12.7,0.75L,Premium
4941,Old Vine Cuvée,Dessert,New Zealand,Waipara,Sauvignon Blanc,2014,11.4,1.5L,Premium
4942,Heritage Collection Cuvée,Sparkling,New Zealand,Waipara,Merlot,2000,15.3,1.5L,Low
4943,Vintage Collection Reserve,Red,Slovenia,Posavje,Syrah,2006,12.9,1.5L,Low
4944,Grand Cru Estate,Dessert,Hungary,Eger,Merlot,2020,15.0,1.5L,Low
4945,Single Vineyard Cuvée,Rosé,South Africa,Paarl,Fetească Neagră,2012,11.7,1.5L,Low
4946,Grand Reserve Reserve,Rosé,Israel,Galilee,Sauvignon Blanc,2023,15.1,1.5L,Low
4947,Domaine des Côtes Blanches,Red,Australia,Barossa Valley,Riesling,2009,13.3,1.5L,Medium
4948,Vintage Collection Selection,Red,Greece,Nemea,Merlot,2014,14.3,0.75L,Medium
4949,20-Year-Old Tawny,Red,France,Bordeaux,Tempranillo,2019,13.0,1L,Low
4950,Nouveau,White,Portugal,Alentejo,Sauvignon Blanc,2011,11.4,0.75L,Medium
4951,Penny Black,Dessert,Spain,Ribera del Duero,Fetească Neagră,2016,14.0,0.75L,Premium
4952,Private Reserve Cuvée,Dessert,Lebanon,Bekaa Valley,Fetească Neagră,2010,13.3,1L,Premium
4953,Syrah-Carignan Reserva,Red,Australia,Hunter Valley,Tempranillo,2011,12.4,1L,Premium
4954,Villa Puccini,Dessert,Italy,Veneto,Chardonnay,2007,12.3,1.5L,Premium
4955,Grand Cru Reserve,White,New Zealand,Central Otago,Malbec,2016,13.0,0.75L,Premium
4956,Classic Reserve Reserve,White,New Zealand,Marlborough,Sauvignon Blanc,2000,13.8,1L,High
4957,Costa di Mu,White,USA,Sonoma,Sauvignon Blanc,2013,15.5,1L,Premium
4958,Founders Reserve Cuvée,Dessert,Uruguay,Canelones,Fetească Neagră,2005,14.7,1L,High
4959,Prestige Collection Estate,Sparkling,Austria,Kamptal,Malbec,2006,13.8,1L,Medium
4960,Special Cuvée,Red,Uruguay,Colonia,Pinot Noir,2011,12.5,0.75L,Medium
4961,Great White Unwooded,Rosé,Australia,Barossa Valley,Sauvignon Blanc,2014,12.3,0.75L,Medium
4962,Les Pouches,Dessert,USA,Oregon,Tempranillo,2019,13.5,1L,Medium
4963,Old Vine Cuvée,Red,South Africa,Paarl,Sauvignon Blanc,2021,14.9,1L,Medium
4964,The Spur,Rosé,Argentina,Salta,Cabernet Sauvignon,2006,12.7,1.5L,Low
4965,Grand Reserve,Dessert,South Africa,Swartland,Chardonnay,2022,11.6,1.5L,High
4966,Vintage Collection Selection,Dessert,Hungary,Szekszárd,Malbec,2021,12.5,0.75L,Low
4967,Signature Series Reserve,Dessert,New Zealand,Hawke's Bay,Malbec,2013,13.2,1.5L,Premium
4968,Firepeak Vineyard El Gordo,Sparkling,Chile,Casablanca Valley,Cabernet Sauvignon,2013,15.1,1L,Premium
4969,Prestige Collection Reserve,White,Israel,Judean Hills,Cabernet Sauvignon,2017,13.0,1L,Low
4970,Noble Reserve Cuvée,Dessert,Lebanon,Mount Lebanon,Merlot,2002,14.5,1.5L,High
4971,Erik's the Red,White,Argentina,Salta,Fetească Neagră,2023,13.0,0.75L,Medium
4972,Grand Cru Estate,Dessert,New Zealand,Hawke's Bay,Cabernet Sauvignon,2012,13.9,0.75L,Premium
4973,Single Vineyard Cuvée,White,Austria,Kremstal,Tempranillo,2008,14.8,0.75L,Medium
4974,Icon Wine Reserve,Dessert,New Zealand,Hawke's Bay,Cabernet Sauvignon,2002,13.5,0.75L,Low
4975,Grand Cru Reserve,Dessert,New Zealand,Marlborough,Chardonnay,2005,14.0,1L,High
4976,Limited Edition Selection,White,Canada,Okanagan Valley,Chardonnay,2008,12.5,1.5L,Medium
4977,Seléction Spéciale Dry Rosé,Red,Portugal,Alentejo,Syrah,2012,15.2,1.5L,Premium
4978,Old Vine Cuvée,Dessert,South Africa,Swartland,Fetească Neagră,2002,13.2,1L,Low
4979,Heritage Collection,Dessert,New Zealand,Waipara,Pinot Noir,2011,15.1,0.75L,Premium
4980,Private Reserve Reserve,Red,Mexico,Valle de Guadalupe,Tempranillo,2013,12.6,0.75L,Premium
4981,Artisan Series Cuvée,Sparkling,Uruguay,Colonia,Malbec,2007,13.9,1.5L,Medium
4982,Single Vineyard,Rosé,Canada,Niagara Peninsula,Fetească Neagră,2004,13.8,0.75L,Premium
4983,Estate Reserve,White,Hungary,Szekszárd,Pinot Noir,2002,14.3,1L,Low
4984,Family Estate Selection,Sparkling,Canada,Okanagan Valley,Chardonnay,2015,13.0,0.75L,Premium
4985,Artisan Series Selection,Rosé,Hungary,Tokaj,Sauvignon Blanc,2004,12.2,0.75L,High
4986,Limited Edition Selection,Dessert,Austria,Burgenland,Chardonnay,2010,15.1,1.5L,Medium
4987,Artisan Series Cuvée,Sparkling,Hungary,Tokaj,Syrah,2022,15.1,0.75L,High
4988,Millepassi,Sparkling,Germany,Mosel,Malbec,2016,14.6,1L,Low
4989,Alta Max,Dessert,Germany,Mosel,Chardonnay,2001,14.6,1L,Medium
4990,Fleur de l'Amaurigue,Rosé,Germany,Mosel,Pinot Noir,2002,13.1,0.75L,Premium
4991,Prestige Collection,White,Lebanon,Bekaa Valley,Cabernet Sauvignon,2017,11.6,0.75L,High
4992,Old Vine,Dessert,New Zealand,Marlborough,Malbec,2020,14.2,1.5L,High
4993,Single Vineyard Estate,Rosé,Lebanon,Mount Lebanon,Malbec,2018,11.3,1L,Premium
4994,Grand Reserve Estate,Dessert,New Zealand,Waipara,Chardonnay,2006,12.6,1L,Premium
4995,Limited Edition Estate,Rosé,Israel,Negev,Merlot,2000,15.1,1.5L,Premium
4996,Master Selection Estate,Dessert,Austria,Kamptal,Cabernet Sauvignon,2021,11.7,1.5L,Medium
4997,Pian delle Vigne,Sparkling,USA,Napa Valley,Tempranillo,2002,13.4,1L,Premium
4998,Heritage Collection,White,Israel,Negev,Riesling,2005,12.9,1L,Low
4999,Heritage Collection,White,Austria,Wachau,Syrah,2018,11.2,1L,Medium
5000,Founders Reserve Reserve,Sparkling,South Africa,Paarl,Merlot,2017,14.0,0.75L,Premium
5001,Single Vineyard,White,Lebanon,Mount Lebanon,Merlot,2000,12.8,0.75L,Low
5002,Anciennes Vignes,Sparkling,Romania,Dealu Mare,Merlot,2004,15.4,1L,Low
5003,Corpus,Dessert,Spain,Rioja,Malbec,2006,12.8,1L,High
5004,Pataccoli Family Vineyard,Red,Italy,Veneto,Chardonnay,2001,14.7,1L,Premium
5005,West Terrace,Red,USA,Oregon,Riesling,2008,11.6,1L,Low
5006,Grand Reserve,White,Mexico,Coahuila,Chardonnay,2017,14.8,1L,Low
5007,Block 2,Rosé,Germany,Mosel,Sauvignon Blanc,2017,13.0,0.75L,High
5008,1000 Vines,Dessert,Portugal,Alentejo,Fetească Neagră,2006,14.8,0.75L,Medium
5009,Cellar Reserve Estate,White,New Zealand,Marlborough,Riesling,2005,13.4,1.5L,High
5010,Limited Edition Estate,Sparkling,New Zealand,Marlborough,Tempranillo,2002,14.7,0.75L,Premium
5011,Limited Edition Selection,White,Uruguay,Canelones,Syrah,2023,11.0,1.5L,High
5012,Single Vineyard Cuvée,Sparkling,Hungary,Szekszárd,Pinot Noir,2010,12.2,0.75L,High
5013,Tête-a-Tête,Sparkling,Spain,Ribera del Duero,Cabernet Sauvignon,2006,15.3,0.75L,High
5014,Wow Oui,Dessert,France,Bordeaux,Chardonnay,2004,14.7,0.75L,Low
5015,Classic Reserve Selection,White,New Zealand,Waipara,Syrah,2022,11.4,1.5L,Premium
5016,Scarlet Fire Ciel du Cheval Vineyard Reserve,Rosé,Chile,Casablanca Valley,Fetească Neagră,2008,13.5,0.75L,Premium
5017,Signature Series Cuvée,White,Lebanon,Mount Lebanon,Cabernet Sauvignon,2014,13.7,1.5L,High
5018,Graf Noir,Red,France,Champagne,Fetească Neagră,2010,14.6,1.5L,Medium
5019,Classic Reserve Estate,Dessert,Croatia,Slavonia,Tempranillo,2020,15.2,1L,Medium
5020,Premium Blend Reserve,Red,Slovenia,Podravje,Fetească Neagră,2008,11.8,1.5L,Premium
5021,Special Cuvée Reserve,Sparkling,Greece,Nemea,Pinot Noir,2021,12.8,1.5L,Premium
5022,Signature Series Estate,Rosé,Greece,Naoussa,Malbec,2013,12.4,1.5L,High
5023,Special Cuvée Reserve,Sparkling,Israel,Judean Hills,Malbec,2005,15.4,1L,Low
